date, pm25, pm10, o3, no2, so2, co
2021/9/15, 36, 26, 25, 3, 9, 
2021/9/16, 35, 41, 24, 2, 8, 
2021/9/17, 52, , 23, 5, 12, 
2021/8/8, 59, 36, 30, 4, 8, 
2021/8/9, 95, 66, 25, 1, 8, 
2021/8/10, 176, 82, 34, 3, 6, 
2021/8/11, 198, 61, 25, 7, 17, 
2021/8/12, 174, 63, 30, 4, 9, 
2021/8/13, 136, 27, 37, 6, 11, 
2021/8/14, 75, 19, 30, 6, 5, 
2021/8/15, 49, 34, 30, 3, 5, 
2021/8/16, 58, 40, 28, 4, 4, 
2021/8/17, 64, 23, 28, 4, 5, 
2021/8/18, 47, , 32, 5, 10, 
2021/7/2, 37, 22, 18, 3, 2, 
2021/7/3, 52, 39, 17, 4, 4, 
2021/7/4, 58, 27, 23, 4, 10, 
2021/7/5, 43, 36, 26, 1, 5, 
2021/7/6, 66, 39, 32, 3, 9, 
2021/7/7, 66, 32, 33, 2, 9, 
2021/7/8, 60, 51, 32, 4, 12, 
2021/7/9, 67, 31, 31, 3, 8, 
2021/7/10, 55, , 32, 4, 13, 
2021/6/3, 38, 45, 28, 6, 7, 
2021/6/4, 72, 54, 29, 4, 8, 
2021/6/5, 76, 40, 33, 4, 7, 
2021/6/6, 62, 59, 29, 3, 8, 
2021/6/7, 78, 11, 29, 3, 8, 
2021/6/8, 27, 8, 16, 1, , 
2021/6/9, 40, 36, 18, 5, 1, 
2021/6/10, 71, 28, 24, 5, 6, 
2021/6/11, 50, 44, 23, 2, 2, 
2021/6/12, 69, 52, 26, 6, 9, 
2021/6/13, 80, 36, 32, 6, 5, 
2021/6/14, 53, 32, 30, 5, 6, 
2021/6/15, 64, 12, 25, 5, 3, 
2021/6/16, 48, 27, 20, 9, 2, 
2021/6/17, 49, 14, 19, 3, 2, 
2021/6/18, 36, 48, 17, 2, 1, 
2021/6/19, 61, 53, 25, 3, 3, 
2021/6/20, 80, 42, 26, 5, 6, 
2021/6/21, 66, 48, 29, 4, 6, 
2021/6/22, 64, 29, 26, 3, 6, 
2021/6/23, 54, 36, 26, 4, 3, 
2021/6/24, 54, 44, 34, 4, 8, 
2021/6/25, 59, 28, 28, 3, 5, 
2021/6/26, 47, 40, 27, 2, 4, 
2021/6/27, 60, 53, 35, 3, 9, 
2021/6/28, 67, 31, 32, 3, 9, 
2021/6/29, 53, 6, 31, 2, 8, 
2021/6/30, 21, 11, 18, 1, 3, 
2021/7/1, 23, 14, 21, 2, 1, 
2021/5/2, 60, 82, 32, 1, 2, 
2021/5/3, 108, 21, 35, , , 
2021/5/4, 43, 25, 37, 2, 5, 
2021/5/5, 56, 37, 30, 2, 3, 
2021/5/6, 63, 21, 32, 2, 5, 
2021/5/7, 48, 38, 38, 5, 4, 
2021/5/8, 73, 30, 34, 5, 6, 
2021/5/9, 62, 33, 39, 4, 1, 
2021/5/10, 71, 28, 28, 1, , 
2021/5/11, 77, , , , , 
2021/4/2, 71, 48, 28, 7, 6, 
2021/4/3, 99, 48, 26, 4, 8, 
2021/4/4, 83, 60, 25, 5, 10, 
2021/4/5, 100, 55, 25, 4, 5, 
2021/4/6, 84, 60, 25, 6, 8, 
2021/4/7, 93, 65, 27, 7, 8, 
2021/4/8, 104, 58, 27, 4, 3, 
2021/4/9, 79, 72, 28, 5, 4, 
2021/4/10, 93, 53, 32, 6, 7, 
2021/4/11, 98, 20, 32, 1, , 
2021/4/12, 53, 23, 34, 2, 7, 
2021/4/13, 61, 36, 34, 4, 8, 
2021/4/14, 76, 38, 29, 3, 5, 
2021/4/15, 74, 31, 22, 3, 6, 
2021/4/16, 85, 39, 33, 3, 8, 
2021/4/17, 73, 37, 32, 4, 7, 
2021/4/18, 74, 46, 33, 4, 6, 
2021/4/19, 87, 39, 34, 3, 2, 
2021/4/20, 61, 51, 33, 2, 4, 
2021/4/21, 68, 40, 29, 1, 2, 
2021/4/22, 59, , 28, 4, 14, 
2021/4/25, 96, 26, 28, 5, , 
2021/4/26, 72, 15, 33, 1, , 
2021/4/27, 47, 21, 35, 3, 6, 
2021/4/28, 63, 31, 39, 4, 4, 
2021/4/29, 85, 24, 31, 4, 5, 
2021/4/30, 73, 20, 36, 1, 7, 
2021/5/1, 67, 36, 34, 2, , 
2021/3/2, 127, 73, , 10, 29, 
2021/3/3, 145, 66, , 9, 29, 
2021/3/4, 156, 30, , 7, 12, 
2021/3/5, 101, 54, , 4, 9, 
2021/3/6, 122, 68, , 8, 19, 
2021/3/7, 138, 62, , 6, 10, 
2021/3/8, 112, 69, , 8, 17, 
2021/3/9, 143, 61, , 5, 7, 
2021/3/10, 105, 71, , 7, 15, 
2021/3/11, 153, 61, , 4, 5, 
2021/3/12, 94, 81, , 8, 12, 
2021/3/13, 116, 71, , 5, 8, 
2021/3/14, 118, 90, , 5, 10, 
2021/3/15, 140, 47, , 7, 9, 
2021/3/16, 90, 61, , 7, 8, 
2021/3/17, 113, 61, , 4, 2, 
2021/3/18, 103, 61, , 3, 1, 
2021/3/19, 87, 47, , 4, 2, 
2021/3/20, 83, 56, , 5, 7, 
2021/3/21, 96, 80, , 10, 19, 
2021/3/22, 153, 95, , 13, 32, 
2021/3/23, 171, 80, , 9, 20, 
2021/3/24, 145, 72, 24, 6, 9, 
2021/3/25, 119, 75, 29, 4, 2, 
2021/3/26, 98, 56, 26, 6, 8, 
2021/3/27, 90, 93, 35, 2, 2, 
2021/3/28, 129, 34, 35, 4, 7, 
2021/3/29, 85, 77, 26, 5, 8, 
2021/3/30, 110, 66, 31, 6, 9, 
2021/3/31, 101, 58, 24, 4, 5, 
2021/4/1, 83, 32, 28, 4, 3, 
2021/2/2, 46, 30, , 11, 40, 
2021/2/3, 98, 64, , 13, 30, 
2021/2/4, 179, 80, , 15, 43, 
2021/2/5, 220, 64, , 12, 35, 
2021/2/6, 183, 55, , 9, 14, 
2021/2/7, 149, 67, , 8, 18, 
2021/2/8, 180, 72, , 12, 26, 
2021/2/9, 195, 57, , 8, 21, 
2021/2/10, 173, 44, , 7, 14, 
2021/2/11, 138, 39, , 5, 10, 
2021/2/12, 115, 43, , 4, 8, 
2021/2/13, 141, 52, , 5, 10, 
2021/2/14, 139, 58, , 6, 12, 
2021/2/15, 159, 59, , 5, 15, 
2021/2/16, 135, 44, , 7, 15, 
2021/2/17, 123, 68, , 10, 27, 
2021/2/18, 182, 70, , 10, 30, 
2021/2/19, 183, 49, , 9, 26, 
2021/2/20, 134, 68, , 10, 33, 
2021/2/21, 178, 29, , 3, 4, 
2021/2/22, 84, 54, , 7, 32, 
2021/2/23, 132, 56, , 7, 33, 
2021/2/24, 112, 69, , 10, 34, 
2021/2/25, 145, 67, , 9, 30, 
2021/2/26, 143, 60, , 2, 20, 
2021/2/27, 71, , , , , 
2021/3/1, 147, 74, , 9, 26, 
2021/1/5, 181, 67, , 7, 25, 
2021/1/6, 148, 61, , 8, 15, 
2021/1/7, 125, 49, , 9, 19, 
2021/1/8, 140, 52, , 9, 22, 
2021/1/9, 126, 48, , 13, 30, 
2021/1/10, 159, 66, , 13, 40, 
2021/1/11, 191, 76, , 15, 50, 
2021/1/12, 204, 68, , 14, 48, 
2021/1/13, 198, 53, , 8, 27, 
2021/1/14, 166, 58, , 12, 36, 
2021/1/15, 178, 75, , 15, 48, 
2021/1/16, 199, 81, , 16, 56, 
2021/1/17, 225, 79, , 16, 59, 
2021/1/18, 217, 76, , 16, 58, 
2021/1/19, 216, 60, , 11, 44, 
2021/1/20, 182, 99, , 20, 72, 
2021/1/21, 288, 79, , 17, 59, 
2021/1/22, 223, 50, , 11, 40, 
2021/1/23, 161, 49, , 9, 38, 
2021/1/24, 160, 48, , 10, 33, 
2021/1/25, 151, 37, , 9, 22, 
2021/1/26, 112, 60, , 14, 36, 
2021/1/27, 173, 60, , 11, 34, 
2021/1/28, 166, 81, , 16, 50, 
2021/1/29, 223, 69, , 12, 51, 
2021/1/30, 196, 80, , 16, 44, 
2021/1/31, 222, 39, , 5, 19, 
2021/2/1, 116, 11, , 6, 12, 
2020/10/2, 76, 46, 25, 6, 1, 
2020/10/3, 103, 37, 26, 4, , 
2020/10/4, 77, 66, 23, 9, 2, 
2020/10/5, 142, 62, 25, 7, 3, 
2020/10/6, 114, 53, 24, 6, 3, 
2020/10/7, 107, 53, 25, 6, 2, 
2020/10/8, 91, 66, 32, 5, , 
2020/10/9, 84, 58, 27, 10, 3, 
2020/10/10, 109, 66, 25, 5, 2, 
2020/10/11, 98, 66, 25, 6, 4, 
2020/10/12, 119, 69, 26, 7, 3, 
2020/10/13, 118, 60, 24, 6, 2, 
2020/10/14, 108, 66, 27, 8, 3, 
2020/10/15, 116, 86, 23, 11, 5, 
2020/10/16, 160, 90, 25, 8, 5, 
2020/10/17, 158, 76, 26, 10, 4, 
2020/10/18, 142, 77, 25, 10, 4, 
2020/10/19, 151, 105, 27, 9, 9, 
2020/10/20, 145, 90, 26, 5, 5, 
2020/10/21, 131, 69, 26, 9, 3, 
2020/10/22, 136, 65, 22, 8, 3, 
2020/10/23, 126, 68, 25, 6, 2, 
2020/10/24, 107, 73, 23, 6, 2, 
2020/10/25, 111, 79, 28, 8, 4, 
2020/10/26, 132, 67, 26, 6, 4, 
2020/10/27, 95, 64, 27, 5, 5, 
2020/10/28, 97, 88, 25, 9, 3, 
2020/10/29, 137, 87, 24, 8, 4, 
2020/10/30, 131, 74, 22, 8, 2, 
2020/10/31, 140, 36, 25, 7, 3, 
2020/11/1, 85, 47, 21, 5, 1, 
2020/11/2, 99, 61, 22, 8, 4, 
2020/11/3, 134, 57, 23, 7, 7, 
2020/11/4, 109, 75, 19, 10, 6, 
2020/11/5, 168, 65, 19, 10, 2, 
2020/11/6, 132, 78, 23, 9, 2, 
2020/11/7, 120, 44, 26, 6, 3, 
2020/11/8, 84, 73, 22, 8, 7, 
2020/11/9, 160, 66, 22, 6, 2, 
2020/11/10, 142, 104, 24, 6, 15, 
2020/11/11, 140, 78, , 8, 14, 
2020/11/12, 151, 65, , 6, 11, 
2020/11/13, 125, 56, , 3, 8, 
2020/11/14, 90, 52, , 4, 8, 
2020/11/15, 102, 68, , 2, 8, 
2020/11/16, 113, 43, , 3, 7, 
2020/11/17, 80, 59, , 5, 11, 
2020/11/18, 138, 38, , 3, 5, 
2020/11/19, 83, 41, , 2, 2, 
2020/11/20, 76, 25, , 3, 5, 
2020/11/21, 89, 50, , 6, 11, 
2020/11/22, 150, 67, , 9, 17, 
2020/11/23, 178, 71, , 8, 19, 
2020/11/24, 184, 62, , 8, 15, 
2020/11/25, 173, 47, , 7, 9, 
2020/11/26, 165, 27, , 5, 6, 
2020/11/27, 107, 49, , 6, 9, 
2020/11/28, 156, 47, , 8, 16, 
2020/11/29, 152, 63, , 10, 24, 
2020/11/30, 177, 79, , 12, 37, 
2020/12/1, 201, 72, , 13, 36, 
2020/12/2, 198, 72, , 14, 36, 
2020/12/3, 195, 61, , 14, 30, 
2020/12/4, 178, 72, , 11, 31, 
2020/12/5, 193, , , , , 
2020/12/10, 226, 73, , 14, 43, 
2020/12/11, 207, 59, , 9, 23, 
2020/12/12, 175, 60, , 10, 24, 
2020/12/13, 177, 72, , 10, 34, 
2020/12/14, 190, 66, , 9, 31, 
2020/12/15, 189, 70, , 10, 35, 
2020/12/16, 197, 84, , 15, 47, 
2020/12/17, 218, 70, , 13, 41, 
2020/12/18, 195, 70, , 11, 34, 
2020/12/19, 207, 71, , 11, 40, 
2020/12/20, 201, 62, , 10, 34, 
2020/12/21, 186, 64, , 12, 38, 
2020/12/22, 195, 56, , 11, 36, 
2020/12/23, 166, 54, , 11, 31, 
2020/12/24, 157, 78, , 13, 46, 
2020/12/25, 213, 76, , 11, 46, 
2020/12/26, 210, 76, , 14, 49, 
2020/12/27, 210, 40, , 6, 22, 
2020/12/28, 128, 25, , 2, 3, 
2020/12/29, 75, 29, , 6, 10, 
2020/12/30, 111, 48, , 11, 25, 
2020/12/31, 143, 52, , 9, 29, 
2021/1/1, 169, 63, , 11, 36, 
2021/1/2, 181, 49, , 11, 29, 
2021/1/3, 164, 66, , 13, 37, 
2021/1/4, 188, 71, , 12, 39, 
2020/7/2, 63, 25, , 4, , 
2020/7/3, 45, 31, , 3, , 
2020/7/4, 51, 39, , 5, , 
2020/7/5, 59, 30, , 4, , 
2020/7/6, 55, 48, , 6, , 
2020/7/7, 102, 46, 28, 4, , 
2020/7/8, 84, 43, 28, 5, , 
2020/7/9, 66, 21, 40, 4, , 
2020/7/10, 49, 6, 34, 6, , 
2020/7/11, 32, 21, 33, 4, , 
2020/7/12, 52, 23, 38, 3, , 
2020/7/13, 59, 26, 43, 4, , 
2020/7/14, 59, 18, 39, 3, , 
2020/7/15, 41, 25, 48, 3, , 
2020/7/16, 46, 31, 39, 3, , 
2020/7/17, 41, 35, 34, 3, , 
2020/7/18, 47, 45, 33, 3, , 
2020/7/19, 64, 42, 34, 2, , 
2020/7/20, 61, 54, 30, 3, , 
2020/7/21, 78, 48, 37, 5, , 
2020/7/22, 67, 56, 41, 6, , 
2020/7/23, 70, 47, 45, 4, , 
2020/7/24, 70, 46, 37, 5, , 
2020/7/25, 76, 14, 25, 5, , 
2020/7/26, 51, 10, 33, 2, , 
2020/7/27, 39, 22, 34, 4, , 
2020/7/28, 49, 42, 35, 5, , 
2020/7/29, 72, 43, 36, 4, , 
2020/7/30, 67, 34, 37, 3, , 
2020/7/31, 48, 33, , , , 
2020/8/1, 52, 17, , , , 
2020/8/2, 35, 8, , , , 
2020/8/3, 23, 19, , , , 
2020/8/4, 32, 47, , , , 
2020/8/5, 78, 28, , , , 
2020/8/6, 51, 20, , , , 
2020/8/7, 41, 37, , , , 
2020/8/8, 63, 40, , , , 
2020/8/9, 73, 24, , , , 
2020/8/10, 72, 40, , , , 
2020/8/11, 93, 53, , , , 
2020/8/12, 107, 51, , , , 
2020/8/13, 83, 32, 19, 6, , 
2020/8/14, 62, 49, 28, 5, , 
2020/8/15, 79, 36, 34, 4, , 
2020/8/16, 67, 14, 29, 3, , 
2020/8/17, 54, 27, 24, 5, , 
2020/8/18, 69, 45, 26, 6, , 
2020/8/19, 74, 40, 26, 4, , 
2020/8/20, 66, 47, 32, 5, , 
2020/8/21, 68, 43, 32, 4, , 
2020/8/22, 56, 29, 30, 1, , 
2020/8/23, 51, , , , , 
2020/8/31, 52, 32, 29, 6, , 
2020/9/1, 76, 31, 29, 6, , 
2020/9/2, 85, 45, 24, 6, , 
2020/9/3, 82, 48, 24, 6, 11, 
2020/9/4, 77, 52, 27, 6, 1, 
2020/9/5, 90, 39, 30, 4, 2, 
2020/9/6, 68, 34, 30, 4, 2, 
2020/9/7, 60, 43, 27, 4, 2, 
2020/9/8, 78, 42, 31, 3, 3, 
2020/9/9, 65, 50, 30, 5, 3, 
2020/9/10, 68, 43, 30, 6, 3, 
2020/9/11, 60, 63, 35, 6, 2, 
2020/9/12, 73, 46, 33, 6, , 
2020/9/13, 77, 21, 24, 5, 1, 
2020/9/14, 48, 29, 18, 6, , 
2020/9/15, 69, 20, 20, 4, , 
2020/9/16, 54, 27, 20, 3, , 
2020/9/17, 63, 49, 27, 4, 1, 
2020/9/18, 86, 49, 27, 5, 3, 
2020/9/19, 75, 51, 26, 5, 3, 
2020/9/20, 72, 68, 27, 5, 1, 
2020/9/21, 97, 73, 22, 7, 2, 
2020/9/22, 120, 62, 24, 6, 2, 
2020/9/23, 94, 59, 26, 5, 1, 
2020/9/24, 94, 57, 25, 6, , 
2020/9/25, 79, 77, 30, 6, , 
2020/9/26, 115, 51, 24, 6, , 
2020/9/27, 71, 52, 21, 4, 1, 
2020/9/28, 79, 68, 23, 5, 2, 
2020/9/29, 99, 61, 21, 6, 1, 
2020/9/30, 89, 21, 23, 5, 1, 
2020/10/1, 63, 26, 28, 4, , 
2020/4/2, 145, 73, 20, , 11, 
2020/4/3, 111, 75, 22, , 12, 
2020/4/4, 125, 72, 22, , 6, 
2020/4/5, 100, 62, 25, , 3, 
2020/4/6, 99, 185, 23, , 5, 
2020/4/7, 138, 66, 24, , 4, 
2020/4/8, 81, 60, 22, , 5, 
2020/4/9, 86, 69, 24, , 14, 
2020/4/10, 101, 68, 26, , 4, 
2020/4/11, 111, 67, 24, , , 
2020/4/12, 97, 85, 27, , , 
2020/4/13, 117, 83, 22, , , 
2020/4/14, 127, 59, 26, , , 
2020/4/15, 79, 42, 25, , , 
2020/4/16, 78, 66, 25, , , 
2020/4/17, 138, 62, 24, , , 
2020/4/18, 95, 54, 27, , , 
2020/4/19, 77, 38, 24, , 2, 
2020/4/20, 60, 55, 7, 2, 4, 
2020/4/21, 67, 57, 31, 3, 5, 
2020/4/22, 76, 64, 29, 7, 10, 
2020/4/23, 99, 85, 26, 11, 24, 
2020/4/24, 142, 103, 30, 9, , 
2020/4/25, 149, 77, 33, 9, , 
2020/4/26, 135, 77, 29, 9, , 
2020/4/27, 135, 76, 31, 5, , 
2020/4/28, 118, 72, 22, 5, , 
2020/4/29, 116, 77, 28, 5, , 
2020/4/30, 135, 75, 30, 6, , 
2020/5/1, 122, 65, 18, 6, , 
2020/5/2, 93, 43, 3, 4, , 
2020/5/3, 63, 68, , 6, , 
2020/5/4, 90, 70, , 5, , 
2020/5/5, 80, 76, , 6, , 
2020/5/6, 86, 83, , 3, , 
2020/5/7, 96, 59, , 3, , 
2020/5/8, 65, 71, , 4, , 
2020/5/9, 90, 33, , 1, , 
2020/5/10, 41, 47, , 4, , 
2020/5/11, 62, 108, , 5, , 
2020/5/12, 122, 58, , 7, , 
2020/5/13, 83, 57, , 4, , 
2020/5/14, 75, 78, , 6, , 
2020/5/15, 97, 88, , 3, , 
2020/5/16, 105, 26, , 1, , 
2020/5/17, 47, 42, , 2, , 
2020/5/18, 49, 57, , 5, , 
2020/5/19, 73, 59, , 5, , 
2020/5/20, 80, 36, , 4, , 
2020/5/21, 68, 17, , 3, , 
2020/5/22, 50, 35, , 3, , 
2020/5/23, 48, 41, , 5, , 
2020/5/24, 58, 55, , 6, , 
2020/5/25, 81, 32, , 3, , 
2020/5/26, 58, 61, , 5, , 
2020/5/27, 84, 64, , 5, , 
2020/5/28, 93, 69, , 2, , 
2020/5/29, 77, 8, , 3, , 
2020/5/30, 40, 20, , 3, , 
2020/5/31, 52, 34, , 5, , 
2020/6/1, 62, 47, , 4, , 
2020/6/2, 56, 43, , 4, , 
2020/6/3, 44, 58, , 10, , 
2020/6/4, 76, 44, , 5, , 
2020/6/5, 61, 51, , 5, , 
2020/6/6, 69, 55, , 4, , 
2020/6/7, 63, 58, , 2, , 
2020/6/8, 63, 36, , 2, , 
2020/6/9, 45, 39, , 4, , 
2020/6/10, 45, 49, , 4, , 
2020/6/11, 54, 41, , 4, , 
2020/6/12, 48, 36, , 2, , 
2020/6/13, 45, 42, , 3, , 
2020/6/14, 58, 50, , 4, , 
2020/6/15, 64, 51, , 3, , 
2020/6/16, 57, 45, , 2, , 
2020/6/17, 51, , , , , 
2020/6/22, 55, 22, , 5, , 
2020/6/23, 54, 38, , 6, , 
2020/6/24, 68, 15, , 9, , 
2020/6/25, 54, 24, , 5, , 
2020/6/26, 52, 31, , 5, , 
2020/6/27, 50, 34, , 5, , 
2020/6/28, 52, 33, , 4, , 
2020/6/29, 53, 35, , 6, , 
2020/6/30, 62, 43, , 4, , 
2020/7/1, 78, 33, , 4, , 
2020/1/2, 187, 71, , , 27, 
2020/1/3, 200, 79, , , 29, 
2020/1/4, 208, 50, , , 7, 
2020/1/5, 161, 52, , , 20, 
2020/1/6, 144, 70, , , 20, 
2020/1/7, 190, 66, , , 16, 
2020/1/8, 179, 57, , , 19, 
2020/1/9, 152, 65, , , 36, 
2020/1/10, 181, 70, , , 34, 
2020/1/11, 192, 62, , , 13, 
2020/1/12, 178, 87, , , 28, 
2020/1/13, 211, , , , , 
2020/1/28, 167, 50, , 6, 6, 
2020/1/29, 144, 44, , 4, , 
2020/1/30, 113, 68, 5, 9, , 
2020/1/31, 162, 67, 12, 11, , 
2020/2/1, 165, 78, 19, 10, , 
2020/2/2, 178, 75, 13, 9, , 
2020/2/3, 177, 70, 18, 9, , 
2020/2/4, 165, 76, 20, 10, , 
2020/2/5, 184, 67, 25, 8, , 
2020/2/6, 150, 91, 10, 14, , 
2020/2/7, 203, 79, 18, 14, , 
2020/2/8, 191, 77, 14, 14, , 
2020/2/9, 190, 74, 13, 12, , 
2020/2/10, 184, 68, 15, 10, , 
2020/2/11, 168, 87, 28, 13, , 
2020/2/12, 191, 54, 33, 7, , 
2020/2/13, 105, 30, 33, 6, , 
2020/2/14, 80, 62, 38, 12, , 
2020/2/15, 164, 70, 35, 15, , 
2020/2/16, 194, 78, 27, 18, , 
2020/2/17, 205, 75, 39, 18, , 
2020/2/18, 204, 82, 27, 18, , 
2020/2/19, 207, 52, 55, 8, , 
2020/2/20, 152, 40, 57, 6, 9, 
2020/2/21, 101, 51, 28, 14, 19, 
2020/2/22, 142, 67, 41, 11, 22, 
2020/2/23, 174, 83, 22, 16, 29, 
2020/2/24, 199, 51, 56, 7, 9, 
2020/2/25, 123, 23, 94, 3, 3, 
2020/2/26, 76, 24, 78, 2, 2, 
2020/2/27, 75, 56, 59, 12, 15, 
2020/2/28, 156, 46, 45, 5, 7, 
2020/2/29, 126, 59, 31, 12, 14, 
2020/3/1, 152, 62, 36, 13, 20, 
2020/3/2, 162, 25, 49, 3, 3, 
2020/3/3, 76, 61, 28, 10, 16, 
2020/3/4, 166, 45, 44, 5, 10, 
2020/3/5, 115, 57, 23, 7, 13, 
2020/3/6, 120, 68, 16, 12, 23, 
2020/3/7, 172, 52, 17, 9, 16, 
2020/3/8, 146, 25, 27, 5, 9, 
2020/3/9, 89, 56, 20, 10, 19, 
2020/3/10, 149, 49, 23, 8, 17, 
2020/3/11, 131, 43, 27, 8, 17, 
2020/3/12, 126, 67, 20, 11, 22, 
2020/3/13, 152, 70, 18, 13, 25, 
2020/3/14, 157, 68, 17, 12, 27, 
2020/3/15, 152, 49, 22, 5, 13, 
2020/3/16, 98, 53, 26, 7, 14, 
2020/3/17, 97, 58, 20, 8, 17, 
2020/3/18, 108, 36, 27, 3, 8, 
2020/3/19, 59, 43, 24, 5, 7, 
2020/3/20, 83, 47, 36, 7, 11, 
2020/3/21, 101, 59, 51, 5, 9, 
2020/3/22, 107, 69, 39, 9, 16, 
2020/3/23, 129, 57, 43, 6, 10, 
2020/3/24, 90, 95, 34, 5, 6, 
2020/3/25, 119, 66, 26, , 2, 
2020/3/26, 70, 62, 26, , 5, 
2020/3/27, 81, 74, 21, , 11, 
2020/3/28, 123, 67, 20, , 10, 
2020/3/29, 103, 83, 19, , 17, 
2020/3/30, 144, , , , , 
2019/10/2, 89, 18, , , 7, 
2019/10/3, 60, 27, , , 8, 
2019/10/4, 61, 68, , , 26, 
2019/10/5, 131, 61, , , 14, 
2019/10/6, 105, 86, , , 23, 
2019/10/7, 149, 70, , , 11, 
2019/10/8, 97, 77, , , 23, 
2019/10/9, 130, 78, , , 19, 
2019/10/10, 122, 52, , , 10, 
2019/10/11, 91, 55, , , 3, 
2019/10/12, 128, , , , , 
2019/10/15, 146, 75, , , 16, 
2019/10/16, 125, 78, , , 9, 
2019/10/17, 113, 70, , , 8, 
2019/10/18, 97, 78, , , 9, 
2019/10/19, 108, 61, , , 2, 
2019/10/20, 95, 42, , , 13, 
2019/10/21, 90, 57, , , 13, 
2019/10/22, 101, 50, , , 7, 
2019/10/23, 81, 44, , , 11, 
2019/10/24, 84, 65, , , 20, 
2019/10/25, 133, 62, , , 13, 
2019/10/26, 118, 104, , , 18, 
2019/10/27, 153, 60, , , 7, 
2019/10/28, 100, 64, , , 28, 
2019/10/29, 132, 72, , , 21, 
2019/10/30, 123, 89, , , 23, 
2019/10/31, 141, 69, , , 18, 
2019/11/1, 125, 69, , , 16, 
2019/11/2, 105, 75, , , 13, 
2019/11/3, 127, 64, , , 9, 
2019/11/4, 101, 70, , , 11, 
2019/11/5, 107, 74, , , 18, 
2019/11/6, 113, 79, , , 24, 
2019/11/7, 134, 79, , , 33, 
2019/11/8, 150, 58, , , 13, 
2019/11/9, 109, 70, , , 18, 
2019/11/10, 118, 77, , , 21, 
2019/11/11, 135, 46, , , 17, 
2019/11/12, 123, 35, , , 4, 
2019/11/13, 69, 45, , , 14, 
2019/11/14, 138, 58, , , 25, 
2019/11/15, 164, 29, , , 6, 
2019/11/16, 86, 47, , , 6, 
2019/11/17, 86, 52, , , 6, 
2019/11/18, 92, 60, , , 33, 
2019/11/19, 172, 45, , , 15, 
2019/11/20, 126, 40, , , 4, 
2019/11/21, 116, 38, , , 6, 
2019/11/22, 97, 48, , , 12, 
2019/11/23, 105, 64, , , 22, 
2019/11/24, 157, 59, , , 22, 
2019/11/25, 159, 64, , , 20, 
2019/11/26, 152, 75, , , 30, 
2019/11/27, 176, 43, , , 6, 
2019/11/28, 122, 44, , , 4, 
2019/11/29, 120, 43, , , 14, 
2019/11/30, 108, 52, , , 26, 
2019/12/1, 142, 70, , , 29, 
2019/12/2, 174, 62, , , 28, 
2019/12/3, 167, 51, , , 20, 
2019/12/4, 138, 73, , , 40, 
2019/12/5, 177, 57, , , 19, 
2019/12/6, 146, 78, , , 29, 
2019/12/7, 193, 62, , , 23, 
2019/12/8, 163, 100, , , 57, 
2019/12/9, 250, 61, , , 31, 
2019/12/10, 174, 51, , , 24, 
2019/12/11, 146, 52, , , 20, 
2019/12/12, 153, 70, , , 39, 
2019/12/13, 192, 61, , , 31, 
2019/12/14, 179, 60, , , 28, 
2019/12/15, 148, 60, , , 17, 
2019/12/16, 164, 49, , , 21, 
2019/12/17, 125, 64, , , 32, 
2019/12/18, 169, 82, , , 51, 
2019/12/19, 205, 83, , , 43, 
2019/12/20, 212, 76, , , 36, 
2019/12/21, 195, 57, , , 16, 
2019/12/22, 164, 75, , , 25, 
2019/12/23, 193, 54, , , 10, 
2019/12/24, 153, 34, , , 12, 
2019/12/25, 106, 59, , , 23, 
2019/12/26, 182, 60, , , 23, 
2019/12/27, 185, 53, , , 17, 
2019/12/28, 174, 45, , , 13, 
2019/12/29, 142, 25, , , 13, 
2019/12/30, 98, , , , , 
2019/7/2, 58, 45, , , 6, 
2019/7/3, 63, 41, , , 4, 
2019/7/4, 57, 51, , , 9, 
2019/7/5, 79, 49, , , 10, 
2019/7/6, 96, , , , , 
2019/7/8, 112, 55, , , 9, 
2019/7/9, 83, 53, , , 7, 
2019/7/10, 80, 65, , , 8, 
2019/7/11, 91, 34, , , 3, 
2019/7/12, 60, 35, , , 2, 
2019/7/13, 59, 38, , , 4, 
2019/7/14, 73, 44, , , 3, 
2019/7/15, 76, 46, , , 3, 
2019/7/16, 81, 36, , , 3, 
2019/7/17, 63, 41, , , 4, 
2019/7/18, 70, 33, , , 9, 
2019/7/19, 71, 9, , , 7, 
2019/7/20, 46, , , , , 
2019/7/23, 75, 17, , , 5, 
2019/7/24, 46, 35, , , 15, 
2019/7/25, 72, 33, , , 7, 
2019/7/26, 56, 46, , , 8, 
2019/7/27, 80, 38, , , 5, 
2019/7/28, 59, 20, , , 5, 
2019/7/29, 45, 5, , , 5, 
2019/7/30, 26, 35, , , 5, 
2019/7/31, 120, 81, , , 10, 
2019/8/1, 198, 66, , , 7, 
2019/8/2, 171, 65, , , 6, 
2019/8/3, 154, 58, , , 6, 
2019/8/4, 109, 47, , , 5, 
2019/8/5, 102, 37, , , 12, 
2019/8/6, 101, 17, , , 13, 
2019/8/7, 71, 39, , , 10, 
2019/8/8, 94, 40, , , 5, 
2019/8/9, 113, 13, , , 4, 
2019/8/10, 64, 43, , , , 
2019/8/11, 87, 39, , , , 
2019/8/12, 77, 19, , , , 
2019/8/13, 47, 28, , , 2, 
2019/8/14, 63, 28, , , , 
