date, pm25, pm10, o3, no2, so2, co
2021/11/2, 133, 38, 18, 1, 21, 
2021/11/3, 90, 82, 5, 3, 51, 
2021/11/4, 194, 77, 6, 2, 52, 
2021/11/5, 181, 72, 10, 2, 45, 
2021/11/6, 176, 58, 14, 2, 41, 
2021/11/7, 149, 67, 13, 2, 46, 
2021/11/8, 173, 70, 11, 2, 49, 
2021/11/9, 172, 62, 15, 2, 42, 
2021/11/10, 154, 76, 13, 3, 52, 
2021/11/11, 194, 68, 10, 2, 52, 
2021/11/12, 178, 67, 11, 2, 48, 
2021/11/13, 175, 71, 12, 2, 50, 
2021/11/14, 182, 64, 13, 3, 48, 
2021/11/15, 168, 72, 9, 3, 56, 
2021/11/16, 189, 61, 5, 2, 46, 
2021/11/17, 163, 48, 27, 2, 23, 
2021/11/18, 103, 53, 13, 2, 36, 
2021/11/19, 144, , , , , 
2021/10/2, 96, 20, , , 9, 
2021/10/3, 56, 5, , , 4, 
2021/10/4, 28, 44, , 1, 19, 
2021/10/5, 114, 37, , 1, 14, 
2021/10/6, 66, 43, , 1, 17, 
2021/10/7, 82, 43, , 2, 17, 
2021/10/8, 99, 39, , 1, 15, 
2021/10/9, 121, , , , , 
2021/10/11, 123, 50, , 2, 30, 
2021/10/12, 128, 51, , 2, 26, 
2021/10/13, 114, 55, , 2, 31, 
2021/10/14, 137, 46, , 1, 19, 
2021/10/15, 106, 38, , 1, 16, 
2021/10/16, 87, 55, , 1, 34, 
2021/10/17, 142, 53, , 1, 29, 
2021/10/18, 130, 55, , 1, 31, 
2021/10/19, 142, 59, , 1, 35, 
2021/10/20, 147, 58, 17, 2, 32, 
2021/10/21, 137, 56, 13, 2, 43, 
2021/10/22, 142, 58, 14, 2, 41, 
2021/10/23, 142, 61, 14, 2, 41, 
2021/10/24, 147, 59, 12, 2, 38, 
2021/10/25, 143, 61, 18, 2, 36, 
2021/10/26, 143, 67, 14, 2, 41, 
2021/10/27, 163, 61, 9, 2, 40, 
2021/10/28, 147, 66, 10, 3, 41, 
2021/10/29, 158, 51, 16, 1, 23, 
2021/10/30, 115, 63, 12, 2, 40, 
2021/10/31, 164, 53, 12, 2, 39, 
2021/11/1, 142, 55, 13, 2, 33, 
2021/9/2, 54, 21, , 1, 4, 
2021/9/3, 65, 17, , , 4, 
2021/9/4, 48, 10, , , 4, 
2021/9/5, 28, 20, , , 5, 
2021/9/6, 63, 17, , , 5, 
2021/9/7, 52, 26, , 1, 7, 
2021/9/8, 71, 18, , , 4, 
2021/9/9, 48, 29, , 1, 7, 
2021/9/10, 72, 31, , 2, 11, 
2021/9/11, 61, 25, , 1, 6, 
2021/9/12, 65, 18, , 1, 5, 
2021/9/13, 44, 28, , 1, 5, 
2021/9/14, 56, 27, , 1, 4, 
2021/9/15, 61, 18, , , 4, 
2021/9/16, 62, 35, , 1, 7, 
2021/9/17, 60, 43, , 2, 6, 
2021/9/18, 72, 39, , 1, 10, 
2021/9/19, 63, 26, , 1, 4, 
2021/9/20, 76, 25, , 2, 4, 
2021/9/21, 95, 26, , 1, 8, 
2021/9/22, 69, 26, , 1, 7, 
2021/9/23, 58, 16, , 1, 4, 
2021/9/24, 58, 33, , 1, 7, 
2021/9/25, 65, 25, , 1, 5, 
2021/9/26, 52, 17, , 1, 6, 
2021/9/27, 56, 28, , , 8, 
2021/9/28, 55, 20, , 1, 7, 
2021/9/29, 56, 25, , 1, 9, 
2021/9/30, 73, 38, , 1, 14, 
2021/10/1, 95, 42, , 1, 17, 
2021/8/2, 90, 30, 24, 1, 4, 
2021/8/3, 75, 16, 14, , 4, 
2021/8/4, 51, 50, 26, , 3, 
2021/8/5, 143, 53, 6, 1, 4, 
2021/8/6, 130, 27, 3, 1, 6, 
2021/8/7, 54, 21, , 1, 3, 
2021/8/8, 40, 22, , , 3, 
2021/8/9, 81, 57, 11, 1, 3, 
2021/8/10, 161, 69, 41, 1, 6, 
2021/8/11, 183, 56, 30, 1, 6, 
2021/8/12, 163, 45, 29, 1, 8, 
2021/8/13, 95, 24, 11, 1, 3, 
2021/8/14, 64, 13, , 1, 3, 
2021/8/15, 41, 18, 30, , 4, 
2021/8/16, 45, 26, 30, 1, 5, 
2021/8/17, 46, 37, 4, 1, 4, 
2021/8/18, 54, 14, 28, , 4, 
2021/8/19, 35, 20, , 1, 3, 
2021/8/20, 37, 25, 18, 1, 5, 
2021/8/21, 50, 18, , 1, 3, 
2021/8/22, 42, 11, , , 5, 
2021/8/23, 45, 14, , , 3, 
2021/8/24, 42, 15, , , 3, 
2021/8/25, 50, 19, , , 4, 
2021/8/26, 52, 21, , , 4, 
2021/8/27, 63, 20, , 1, 4, 
2021/8/28, 55, 30, , 1, 9, 
2021/8/29, 73, 29, , , 6, 
2021/8/30, 65, 32, , 1, 6, 
2021/8/31, 56, 31, , 1, 9, 
2021/9/1, 54, 29, , 1, 6, 
2021/7/2, 32, 15, 23, , 3, 
2021/7/3, 36, 26, 25, , 6, 
2021/7/4, 48, 28, 29, , 4, 
2021/7/5, 52, 30, 27, , 4, 
2021/7/6, 59, 26, 39, , 2, 
2021/7/7, 56, 25, 28, , 3, 
2021/7/8, 55, 33, 57, 1, 8, 
2021/7/9, 45, 25, 33, , 3, 
2021/7/10, 47, 27, 37, 1, 14, 
2021/7/11, 48, 16, 42, 1, 10, 
2021/7/12, 35, 16, 40, , 3, 
2021/7/13, 42, 10, 35, , 2, 
2021/7/14, 30, 11, 30, , 2, 
2021/7/15, 34, 23, 32, 1, 14, 
2021/7/16, 45, 21, 35, , 3, 
2021/7/17, 45, 16, 42, , 4, 
2021/7/18, 42, 24, 43, , 6, 
2021/7/19, 44, 26, 38, 1, 3, 
2021/7/20, 39, 25, 21, 1, 13, 
2021/7/21, 57, 14, 14, 1, 4, 
2021/7/22, 43, 13, , , 2, 
2021/7/23, 29, 30, , 1, 9, 
2021/7/24, 52, 31, , , 3, 
2021/7/25, 54, 25, , , 3, 
2021/7/26, 47, 25, , , 4, 
2021/7/27, 50, 26, 30, 1, 6, 
2021/7/28, 54, 35, 19, 1, 4, 
2021/7/29, 61, 35, 17, 1, 5, 
2021/7/30, 58, 13, 1, , 2, 
2021/7/31, 33, 29, 6, , 3, 
2021/8/1, 62, 33, 23, , 7, 
2021/6/2, 66, 15, 23, , 5, 
2021/6/3, 39, 26, 31, 1, 6, 
2021/6/4, 58, 34, 32, 1, 5, 
2021/6/5, 63, 29, 34, 1, 4, 
2021/6/6, 50, 28, 32, , 2, 
2021/6/7, 40, 13, 17, , 2, 
2021/6/8, 29, 6, 23, , 3, 
2021/6/9, 35, 26, 29, 1, 7, 
2021/6/10, 59, 41, 26, 1, 4, 
2021/6/11, 72, 34, 29, 1, 7, 
2021/6/12, 54, 33, 25, 1, 7, 
2021/6/13, 59, 24, 32, 1, 9, 
2021/6/14, 45, 21, 28, 1, 3, 
2021/6/15, 52, 7, 25, 1, 2, 
2021/6/16, 40, 17, 24, , 2, 
2021/6/17, 39, 14, 23, , 2, 
2021/6/18, 40, 20, 27, , 2, 
2021/6/19, 38, , , , , 
2021/6/21, 30, 30, 28, 1, 3, 
2021/6/22, 45, 18, 28, 1, 3, 
2021/6/23, 38, 25, 38, 1, 7, 
2021/6/24, 46, 36, 31, 1, 3, 
2021/6/25, 48, 22, 29, 1, 3, 
2021/6/26, 43, 25, 39, , 4, 
2021/6/27, 47, 38, 36, 1, 3, 
2021/6/28, 52, 16, 37, , 3, 
2021/6/29, 35, 5, 22, , 1, 
2021/6/30, 22, 6, 26, , 1, 
2021/7/1, 23, 8, 24, , 2, 
2021/5/2, 70, 63, 39, , 3, 
2021/5/3, 95, 15, 40, , 4, 
2021/5/4, 41, 18, 44, 1, 6, 
2021/5/5, 55, 28, 35, 1, 9, 
2021/5/6, 76, 15, 38, 1, 8, 
2021/5/7, 55, 30, 41, 1, 13, 
2021/5/8, 79, 22, 38, 1, 11, 
2021/5/9, 59, 29, 43, 1, 11, 
2021/5/10, 78, 53, 15, 3, 20, 
2021/5/11, 131, , , , , 
2021/5/24, 62, 23, 33, 1, 5, 
2021/5/25, 57, 13, 34, , 5, 
2021/5/26, 33, 10, 31, 1, 6, 
2021/5/27, 37, 24, 38, 1, 6, 
2021/5/28, 48, 41, 32, 1, 9, 
2021/5/29, 76, 24, 25, 1, 7, 
2021/5/30, 57, 22, 23, 1, 4, 
2021/5/31, 56, 27, 29, 1, 4, 
2021/6/1, 53, 31, 27, , 4, 
2021/4/2, 86, 43, 36, 1, 23, 
2021/4/3, 125, 45, 30, 1, 26, 
2021/4/4, 115, 48, 32, 1, 30, 
2021/4/5, 131, 41, 30, 1, 24, 
2021/4/6, 108, 42, 32, , 20, 
2021/4/7, 97, 43, 35, 1, 20, 
2021/4/8, 99, 51, 30, 1, 19, 
2021/4/9, 102, 62, 33, 2, 17, 
2021/4/10, 108, 36, 36, 1, 16, 
2021/4/11, 90, 24, 37, , 5, 
2021/4/12, 63, 25, 40, 1, 14, 
2021/4/13, 81, 39, 39, 2, 22, 
2021/4/14, 115, 44, 32, 1, 23, 
2021/4/15, 113, 16, 39, , 4, 
2021/4/16, 48, 22, 40, 2, 11, 
2021/4/17, 60, 39, 37, 1, 22, 
2021/4/18, 98, 44, 38, 2, 20, 
2021/4/19, 105, 36, 39, 1, 16, 
2021/4/20, 79, 56, 36, 1, 14, 
2021/4/21, 94, 54, 36, 1, 13, 
2021/4/22, 94, 36, 32, 1, 15, 
2021/4/23, 64, 37, 31, , 7, 
2021/4/24, 69, 60, 37, , 2, 
2021/4/25, 68, 23, 35, 1, 5, 
2021/4/26, 84, 13, 38, , 4, 
2021/4/27, 47, 17, 41, , 7, 
2021/4/28, 65, 20, 45, , 7, 
2021/4/29, 70, 19, 36, 1, 13, 
2021/4/30, 69, 25, 41, 1, 9, 
2021/5/1, 66, 33, 40, 1, 10, 
2021/3/2, 150, 80, 19, 1, 49, 
2021/3/3, 198, 55, 25, , 34, 
2021/3/4, 158, 46, 31, 1, 30, 
2021/3/5, 143, 55, 28, , 35, 
2021/3/6, 162, 75, 23, 1, 46, 
2021/3/7, 192, 77, 11, 2, 51, 
2021/3/8, 210, 63, 24, , 42, 
2021/3/9, 172, 59, 25, , 35, 
2021/3/10, 158, 69, 17, 1, 44, 
2021/3/11, 189, 52, 28, 1, 21, 
2021/3/12, 116, 71, 25, 1, 33, 
2021/3/13, 149, 66, 26, , 28, 
2021/3/14, 150, 75, 39, 1, 25, 
2021/3/15, 163, 22, 39, , 8, 
2021/3/16, 70, 44, 29, , 18, 
2021/3/17, 119, 40, 29, , 12, 
2021/3/18, 98, 35, 38, , 9, 
2021/3/19, 85, 35, 35, , 11, 
2021/3/20, 101, 39, 37, , 20, 
2021/3/21, 113, 61, 28, 1, 35, 
2021/3/22, 159, 71, 27, 1, 36, 
2021/3/23, 162, 57, 30, 1, 30, 
2021/3/24, 137, 64, 31, 1, 31, 
2021/3/25, 145, 68, 32, , 13, 
2021/3/26, 101, 42, 32, , 19, 
2021/3/27, 96, 78, 39, , 13, 
2021/3/28, 133, 28, 42, , 16, 
2021/3/29, 94, 63, 28, 1, 25, 
2021/3/30, 135, 45, 36, 1, 20, 
2021/3/31, 99, 46, 30, 1, 21, 
2021/4/1, 98, 30, 30, , 17, 
2021/2/2, 156, 76, 14, 17, 60, 
2021/2/3, 236, 53, 22, 12, 47, 
2021/2/4, 178, 78, 20, 18, 65, 
2021/2/5, 242, 56, 25, 13, 48, 
2021/2/6, 186, 39, 24, 9, 29, 
2021/2/7, 136, 67, 18, 15, 54, 
2021/2/8, 208, 75, 16, 18, 62, 
2021/2/9, 231, 68, 12, 18, 60, 
2021/2/10, 210, 71, 14, 18, 64, 
2021/2/11, 214, 41, 32, 8, 32, 
2021/2/12, 134, 57, 29, 12, 45, 
2021/2/13, 182, 54, 25, 12, 51, 
2021/2/14, 176, 60, 28, 12, 49, 
2021/2/15, 177, 44, 33, 15, 34, 
2021/2/16, 139, 34, 33, , 32, 
2021/2/17, 128, 73, 17, , 65, 
2021/2/18, 220, 57, 29, 1, 56, 
2021/2/19, 176, 44, 29, , 36, 
2021/2/20, 135, 57, 22, , 41, 
2021/2/21, 172, 31, 33, , 14, 
2021/2/22, 110, 58, 26, , 33, 
2021/2/23, 166, 69, 22, 1, 43, 
2021/2/24, 178, 68, 23, 1, 39, 
2021/2/25, 182, 76, 20, 1, 44, 
2021/2/26, 198, 91, 18, 1, 18, 
2021/2/27, 128, , , , , 
2021/3/1, 171, 71, 28, 1, 32, 
2021/1/5, 201, 64, 25, 8, 28, 
2021/1/6, 155, 60, 24, 8, 26, 
2021/1/7, 151, 55, 24, 10, 37, 
2021/1/8, 170, 39, 29, 7, 28, 
2021/1/9, 129, 59, 20, 14, 43, 
2021/1/10, 188, 76, 16, 16, 60, 
2021/1/11, 234, 91, 13, 20, 73, 
2021/1/12, 276, 72, 20, 17, 58, 
2021/1/13, 222, 74, 14, 17, 57, 
2021/1/14, 230, 73, 13, 18, 60, 
2021/1/15, 228, 80, 16, 15, 58, 
2021/1/16, 232, 87, 16, 16, 71, 
2021/1/17, 264, 80, 18, 16, 69, 
2021/1/18, 251, 90, 10, 22, 76, 
2021/1/19, 280, 87, 10, 20, 72, 
2021/1/20, 269, 105, 9, 27, 85, 
2021/1/21, 322, 93, 10, 22, 76, 
2021/1/22, 286, 74, 10, 19, 65, 
2021/1/23, 225, 73, 11, 19, 66, 
2021/1/24, 228, 71, 12, 18, 56, 
2021/1/25, 214, 33, 39, 7, 22, 
2021/1/26, 123, 64, 27, 15, 49, 
2021/1/27, 194, 67, 23, 13, 55, 
2021/1/28, 207, 93, 26, 21, 77, 
2021/1/29, 276, 63, 21, 13, 57, 
2021/1/30, 195, 82, 21, 18, 70, 
2021/1/31, 253, 34, 23, 7, 25, 
2021/2/1, 126, 45, 21, 9, 35, 
2020/10/2, 72, 50, 10, 3, 2, 
2020/10/3, 126, 28, 10, 6, 9, 
2020/10/4, 79, 55, 12, 3, 5, 
2020/10/5, 147, 55, 9, 7, 19, 
2020/10/6, 132, 67, 9, 10, 26, 
2020/10/7, 170, 61, 6, 10, 21, 
2020/10/8, 136, 45, 16, 3, 8, 
2020/10/9, 74, 37, 10, 6, 12, 
2020/10/10, 89, 43, 11, 5, 8, 
2020/10/11, 97, 63, 10, 7, 20, 
2020/10/12, 144, 51, 9, 6, 17, 
2020/10/13, 112, 64, 5, 7, 27, 
2020/10/14, 144, 63, 9, 8, 24, 
2020/10/15, 139, 77, 8, 7, 28, 
2020/10/16, 161, 69, 8, 8, 25, 
2020/10/17, 150, 66, 9, 8, 26, 
2020/10/18, 149, 68, 7, 9, 29, 
2020/10/19, 159, 86, 1, 12, 34, 
2020/10/20, 177, 68, 10, 5, 13, 
2020/10/21, 127, 68, 9, 8, 26, 
2020/10/22, 158, 80, 3, 12, 40, 
2020/10/23, 192, 82, , 12, 37, 
2020/10/24, 176, 81, , 12, 38, 
2020/10/25, 185, 67, 7, 7, 22, 
2020/10/26, 145, 46, 10, 4, 13, 
2020/10/27, 103, 90, 6, 10, 37, 
2020/10/28, 190, 88, 6, 10, 36, 
2020/10/29, 188, 90, 2, 11, 39, 
2020/10/30, 198, 62, 2, 8, 24, 
2020/10/31, 150, 25, 9, 4, 11, 
2020/11/1, 85, 44, 4, 5, 17, 
2020/11/2, 127, 56, 4, 6, 24, 
2020/11/3, 153, 71, , 9, 39, 
2020/11/4, 178, 72, 1, 9, 39, 
2020/11/5, 182, 51, 4, 6, 22, 
2020/11/6, 131, 59, 10, 4, 14, 
2020/11/7, 120, 43, 10, 4, 13, 
2020/11/8, 109, 48, 13, 5, 15, 
2020/11/9, 129, 75, 5, 13, 41, 
2020/11/10, 180, 68, , 13, 43, 
2020/11/11, 172, 69, 7, 10, 30, 
2020/11/12, 162, 75, 3, 11, 38, 
2020/11/13, 182, 74, 1, 12, 43, 
2020/11/14, 182, 59, 2, 9, 34, 
2020/11/15, 162, 60, 6, 7, 28, 
2020/11/16, 151, 40, 10, 5, 18, 
2020/11/17, 108, 51, 1, 8, 25, 
2020/11/18, 149, 26, 9, 5, 15, 
2020/11/19, 101, 30, 12, 5, 11, 
2020/11/20, 102, 41, 7, 7, 23, 
2020/11/21, 142, 54, 5, 8, 38, 
2020/11/22, 172, 70, 1, 12, 56, 
2020/11/23, 218, 68, 2, 12, 51, 
2020/11/24, 210, 61, , 12, 45, 
2020/11/25, 190, 52, , 11, 37, 
2020/11/26, 176, 43, 5, 9, 31, 
2020/11/27, 152, 51, 1, 11, 35, 
2020/11/28, 170, 61, 5, 13, 44, 
2020/11/29, 189, 56, 8, 13, 37, 
2020/11/30, 186, 74, 3, 16, 53, 
2020/12/1, 212, 57, 8, 13, 40, 
2020/12/2, 180, 72, 6, 15, 51, 
2020/12/3, 220, 49, 10, 11, 34, 
2020/12/4, 165, 78, 3, 16, 61, 
2020/12/5, 240, , , , , 
2020/12/10, 269, 48, 15, 11, 39, 
2020/12/11, 158, , , , , 
2020/12/13, 188, 54, 13, 11, 45, 
2020/12/14, 179, 73, 2, 14, 63, 
2020/12/15, 227, 82, 2, 17, 70, 
2020/12/16, 253, 92, 2, 21, 82, 
2020/12/17, 278, 77, 6, 16, 64, 
2020/12/18, 239, 82, 2, 18, 72, 
2020/12/19, 251, 85, 2, 19, 78, 
2020/12/20, 266, 83, 2, 19, 77, 
2020/12/21, 256, 87, 2, 22, 81, 
2020/12/22, 267, 67, 15, 16, 61, 
2020/12/23, 213, 49, 18, 11, 44, 
2020/12/24, 164, 92, 9, 19, 83, 
2020/12/25, 277, 95, 9, 19, 90, 
2020/12/26, 296, 85, 11, 18, 122, 
2020/12/27, 265, 51, 16, 10, 118, 
2020/12/28, 172, 29, 22, 4, 46, 
2020/12/29, 112, 37, 22, 7, 21, 
2020/12/30, 140, 52, 22, 11, 36, 
2020/12/31, 183, 69, 12, 16, 56, 
2021/1/1, 220, 56, 16, 12, 37, 
2021/1/2, 178, 59, 18, 13, 40, 
2021/1/3, 180, 59, 22, 11, 40, 
2021/1/4, 187, 69, 18, 13, 47, 
2020/7/31, 29, 31, 15, 3, , 
2020/8/1, 53, 12, 26, 4, , 
2020/8/2, 29, 5, , , , 
2020/8/3, 17, 10, , , , 
2020/8/4, 24, 25, , , , 
2020/8/5, 59, 26, , , , 
2020/8/6, 48, 23, , , , 
2020/8/7, 41, 21, , , , 
2020/8/8, 59, , , , , 
2020/8/10, 73, 30, , , , 
2020/8/11, 77, 37, , , , 
2020/8/12, 83, 29, , , , 
2020/8/13, 58, 19, , , , 
2020/8/14, 50, 27, 9, 6, , 
2020/8/15, 56, 24, 14, 4, , 
2020/8/16, 54, 15, 20, 4, , 
2020/8/17, 52, 26, 15, 5, , 
2020/8/18, 62, 30, 10, 3, , 
2020/8/19, 61, 33, 15, 1, , 
2020/8/20, 53, 28, 9, , , 
2020/8/21, 42, 39, 16, , , 
2020/8/22, 54, 34, 8, , , 
2020/8/23, 50, , 7, , , 
2020/8/26, 51, 36, 9, , , 
2020/8/27, 55, 7, 8, , , 
2020/8/28, 31, 13, 17, , , 
2020/8/29, 31, , 20, , , 
2020/8/31, 32, 17, 15, , , 
2020/9/1, 54, 28, 20, , , 
2020/9/2, 70, 42, 13, , , 
2020/9/3, 91, 39, 10, 8, 79, 
2020/9/4, 80, 33, 10, 6, 89, 
2020/9/5, 70, 35, 13, 5, 70, 
2020/9/6, 68, 24, 11, 6, 7, 
2020/9/7, 61, 37, 13, 4, , 
2020/9/8, 76, 41, 8, 6, , 
2020/9/9, 70, 43, 10, 7, , 
2020/9/10, 67, 29, 13, 6, 2, 
2020/9/11, 45, 41, 15, 5, 2, 
2020/9/12, 53, 30, 18, 5, 1, 
2020/9/13, 62, 9, 18, 5, 1, 
2020/9/14, 36, 12, 11, 2, , 
2020/9/15, 50, 20, 8, 3, 1, 
2020/9/16, 48, 23, 6, 3, 1, 
2020/9/17, 60, 37, 9, 3, 3, 
2020/9/18, 83, 45, 10, 5, 2, 
2020/9/19, 88, 52, 12, 6, 4, 
2020/9/20, 89, 47, 9, 7, 4, 
2020/9/21, 83, 54, 11, 5, 4, 
2020/9/22, 107, 55, 11, 5, 7, 
2020/9/23, 107, 45, 9, 7, 9, 
2020/9/24, 89, 50, 11, 6, 4, 
2020/9/25, 84, 72, 10, 6, 5, 
2020/9/26, 113, 30, 15, 7, 5, 
2020/9/27, 63, 42, 12, 3, 5, 
2020/9/28, 87, 50, 6, 5, 5, 
2020/9/29, 95, 58, 7, 5, 7, 
2020/9/30, 103, 26, 7, 6, 8, 
2020/10/1, 85, 27, 4, 6, 4, 
2020/4/2, 132, 57, , 8, , 
2020/4/3, 130, 56, , 8, , 
2020/4/4, 132, 56, , 7, , 
2020/4/5, 117, 45, , 5, , 
2020/4/6, 107, 71, , 3, , 
2020/4/7, 106, 59, , 3, , 
2020/4/8, 77, 39, , 5, , 
2020/4/9, 85, 47, , 5, , 
2020/4/10, 90, 49, , 7, , 
2020/4/11, 114, 41, , 5, , 
2020/4/12, 85, 59, , 4, , 
2020/4/13, 94, 59, , 5, , 
2020/4/14, 101, 43, , 3, , 
2020/4/15, 80, 24, , 2, , 
2020/4/16, 70, 45, , 8, , 
2020/4/17, 131, 44, , 6, , 
2020/4/18, 89, 32, , 2, , 
2020/4/19, 64, 29, , 2, , 
2020/4/20, 57, 30, , 3, , 
2020/4/21, 66, 35, , 4, , 
2020/4/22, 73, 42, , 6, , 
2020/4/23, 108, 62, , 8, , 
2020/4/24, 132, 67, , 6, , 
2020/4/25, 120, 52, , 8, , 
2020/4/26, 113, 49, , 9, , 
2020/4/27, 119, 62, , 8, , 
2020/4/28, 109, 51, , 6, , 
2020/4/29, 97, 55, , 6, , 
2020/4/30, 108, 58, , 5, , 
2020/5/1, 98, 41, , 3, , 
2020/5/2, 68, 14, , 2, , 
2020/5/3, 42, 40, , 5, , 
2020/5/4, 70, 48, , 5, , 
2020/5/5, 72, 59, , 5, , 
2020/5/6, 78, 68, , 5, , 
2020/5/7, 91, 32, , 2, , 
2020/5/8, 54, 63, , 5, , 
2020/5/9, 93, 14, , 1, , 
2020/5/10, 40, 21, , 2, , 
2020/5/11, 53, 68, , 3, , 
2020/5/12, 90, 29, , 5, , 
2020/5/13, 59, 40, , 5, , 
2020/5/14, 70, 57, , 4, , 
2020/5/15, 84, 50, , 3, , 
2020/5/16, 71, 11, , 1, , 
2020/5/17, 40, 22, , 2, , 
2020/5/18, 45, 32, , 4, , 
2020/5/19, 60, 33, , 5, , 
2020/5/20, 60, 25, , 5, , 
2020/5/21, 64, 9, , 3, , 
2020/5/22, 41, 12, , 3, , 
2020/5/23, 34, 28, , 5, , 
2020/5/24, 53, 33, , 4, , 
2020/5/25, 62, 28, , 5, , 
2020/5/26, 60, 46, , 6, , 
2020/5/27, 78, 51, , 4, , 
2020/5/28, 80, 39, , 2, , 
2020/5/29, 55, 7, , 3, , 
2020/5/30, 39, 11, , 1, , 
2020/5/31, 40, 20, , 5, , 
2020/6/1, 55, 26, , 3, , 
2020/6/2, 49, 30, , 3, , 
2020/6/3, 45, 25, , 6, , 
2020/6/4, 58, 25, , 6, , 
2020/6/5, 53, 28, , 4, , 
2020/6/6, 45, 21, , 4, , 
2020/6/7, 34, , , 3, , 
2020/6/11, 13, , , 3, , 
2020/1/2, 283, 82, , 18, , 
2020/1/3, 251, 87, , 19, , 
2020/1/4, 269, 73, , 16, , 
2020/1/5, 226, 53, , 12, , 
2020/1/6, 178, 81, , 16, , 
2020/1/7, 240, 81, , 16, , 
2020/1/8, 239, 84, , 16, , 
2020/1/9, 249, 67, , 12, , 
2020/1/10, 207, 59, , 10, , 
2020/1/11, 188, 78, , 14, , 
2020/1/12, 236, 101, , 17, , 
2020/1/13, 293, 93, , 17, , 
2020/1/14, 277, 95, , 18, , 
2020/1/15, 285, 94, , 18, , 
2020/1/16, 286, 83, , 17, , 
2020/1/17, 252, 87, , 17, , 
2020/1/18, 260, 92, , 15, , 
2020/1/19, 278, 75, , 12, , 
2020/1/20, 226, 76, , 15, , 
2020/1/21, 233, 105, , 19, , 
2020/1/22, 319, 76, , 14, , 
2020/1/23, 233, 84, , 17, , 
2020/1/24, 259, 82, , 17, , 
2020/1/25, 249, 74, , 15, , 
2020/1/26, 225, 79, , 16, , 
2020/1/27, 243, 72, , 16, , 
2020/1/28, 218, 64, , 15, , 
2020/1/29, 192, 40, , 11, , 
2020/1/30, 137, 56, , 12, , 
2020/1/31, 177, 51, , 9, , 
2020/2/1, 165, 61, , 11, , 
2020/2/2, 190, 76, , 12, , 
2020/2/3, 235, 65, , 12, , 
2020/2/4, 200, 71, , 14, , 
2020/2/5, 212, 57, , 11, , 
2020/2/6, 183, 73, , 14, , 
2020/2/7, 223, 73, , 16, , 
2020/2/8, 228, 69, , 15, , 
2020/2/9, 213, 71, , 15, , 
2020/2/10, 225, 64, , 16, , 
2020/2/11, 198, 69, , 16, , 
2020/2/12, 213, 40, , 11, , 
2020/2/13, 138, 26, , 7, , 
2020/2/14, 105, 53, , 11, , 
2020/2/15, 175, 63, , 13, , 
2020/2/16, 198, 73, , 16, , 
2020/2/17, 230, 65, , 16, , 
2020/2/18, 202, 66, , 16, , 
2020/2/19, 210, 55, , 14, , 
2020/2/20, 175, 26, , 6, , 
2020/2/21, 107, 35, , 8, , 
2020/2/22, 136, 57, , 15, , 
2020/2/23, 181, 60, , 14, , 
2020/2/24, 187, 35, , 8, , 
2020/2/25, 127, 19, , 5, , 
2020/2/26, 87, 22, , 5, , 
2020/2/27, 100, 37, , 8, , 
2020/2/28, 137, 46, , 11, , 
2020/2/29, 157, 37, , 8, , 
2020/3/1, 136, 40, , 9, , 
2020/3/2, 147, 20, , 4, , 
2020/3/3, 88, 66, , 14, , 
2020/3/4, 204, 51, , 11, , 
2020/3/5, 163, 37, , 8, , 
2020/3/6, 132, 51, , 12, , 
2020/3/7, 160, 48, , 12, , 
2020/3/8, 166, 29, , 6, , 
2020/3/9, 114, 51, , 10, , 
2020/3/10, 163, 51, , 12, , 
2020/3/11, 163, 37, , 9, , 
2020/3/12, 131, 45, , 9, , 
2020/3/13, 146, 48, , 9, , 
2020/3/14, 154, 39, , 8, , 
2020/3/15, 130, 33, , 7, , 
2020/3/16, 117, 26, , 6, , 
2020/3/17, 89, 37, , 8, , 
2020/3/18, 125, 20, , 3, , 
2020/3/19, 62, 31, , 7, , 
2020/3/20, 108, 29, , 8, , 
2020/3/21, 110, 42, , 8, , 
2020/3/22, 127, 45, , 9, , 
2020/3/23, 132, 49, , 10, , 
2020/3/24, 131, 55, , 5, , 
2020/3/25, 118, 30, , 2, , 
2020/3/26, 59, 33, , 3, , 
2020/3/27, 67, 47, , 7, , 
2020/3/28, 121, 55, , 8, , 
2020/3/29, 135, 51, , 7, , 
2020/3/30, 146, , , , , 
2019/10/2, 82, 23, , 5, 3, 
2019/10/3, 83, 27, , 5, 6, 
2019/10/4, 77, 62, , 7, 13, 
2019/10/5, 139, 65, , 8, 17, 
2019/10/6, 128, 81, , 9, 17, 
2019/10/7, 153, 60, , 5, 10, 
2019/10/8, 93, 75, , 8, 17, 
2019/10/9, 142, 75, , 7, 13, 
2019/10/10, 128, 49, , 6, 10, 
2019/10/11, 96, 53, , 6, 11, 
2019/10/12, 115, 61, , 6, 15, 
2019/10/13, 122, 75, , 8, 24, 
2019/10/14, 159, 89, , 10, 27, 
2019/10/15, 159, 88, , 11, 30, 
2019/10/16, 162, 83, , 11, 29, 
2019/10/17, 156, 80, , 10, 24, 
2019/10/18, 139, 77, , 10, 24, 
2019/10/19, 142, 53, , 3, 12, 
2019/10/20, 99, 38, , 7, 18, 
2019/10/21, 101, 62, , 9, 24, 
2019/10/22, 141, 44, , 5, 13, 
2019/10/23, 107, 41, , 6, 11, 
